text,meta_chunk_type,meta_residence,meta_year,meta_contexte,meta_groupe,meta_code_h,meta_ligne,meta_row_index,meta_years,meta_trend_metadata
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.
Ligne analytique: CA Laverie-Ménage
Valeur annuelle: 13666 €
",LINE_CELL,Noisy,2022.0,Réel,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Laverie-Ménage
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 13666 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 1.2.5.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2022.0,,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.
Ligne analytique: CA Laverie-Ménage
Valeur annuelle: 16424 €
",LINE_CELL,Noisy,2023.0,Réel,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Laverie-Ménage
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 16424 €
Valeur 2022: 13666 €
Variation: 20.18% vs 2022
Code Hiérarchique: 1.2.5.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2023.0,,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.
Ligne analytique: CA Laverie-Ménage
Valeur annuelle: 16936 €
",LINE_CELL,Noisy,2024.0,Réel,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Laverie-Ménage
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 16936 €
Valeur 2023: 16424 €
Variation: 3.12% vs 2023
Code Hiérarchique: 1.2.5.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2024.0,,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.
Ligne analytique: CA Laverie-Ménage
Valeur annuelle: 15624 €
",LINE_CELL,Noisy,2025.0,Prévision,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Laverie-Ménage
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 15624 €
Valeur 2024: 16936 €
Variation: -7.75% vs 2024
Code Hiérarchique: 1.2.5.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2025.0,,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.
Ligne analytique: CA Laverie-Ménage
Valeur annuelle: 17700 €
",LINE_CELL,Noisy,2026.0,Budget,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Laverie-Ménage
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 17700 €
Valeur 2025: 15624 €
Variation: 13.29% vs 2025
Code Hiérarchique: 1.2.5.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2026.0,,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: CA Laverie-Ménage
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 16936 €, 2025: 15624 €, 2026: 17700 €
Variation globale: 4.51% (2024→2026)
Code Hiérarchique: 1.2.5.
Groupe: Chiffre d'affaire
",TREND_MULTI_YEAR,Noisy,,,Chiffre d'affaire,1.2.5.,CA Laverie-Ménage,6,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 4.5%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,6,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': ""Chiffre d'affaire"", 'code_h': '1.2.5.', 'ligne': 'CA Laverie-Ménage', 'row_index': 6}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.2.
Ligne analytique: Laverie
Valeur annuelle: 13491 €
",LINE_CELL,Noisy,2022.0,Réel,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Laverie
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 13491 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 1.2.5.2.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2022.0,,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.2.
Ligne analytique: Laverie
Valeur annuelle: 16319 €
",LINE_CELL,Noisy,2023.0,Réel,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Laverie
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 16319 €
Valeur 2022: 13491 €
Variation: 20.96% vs 2022
Code Hiérarchique: 1.2.5.2.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2023.0,,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.2.
Ligne analytique: Laverie
Valeur annuelle: 16936 €
",LINE_CELL,Noisy,2024.0,Réel,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Laverie
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 16936 €
Valeur 2023: 16319 €
Variation: 3.78% vs 2023
Code Hiérarchique: 1.2.5.2.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2024.0,,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.2.
Ligne analytique: Laverie
Valeur annuelle: 15624 €
",LINE_CELL,Noisy,2025.0,Prévision,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Laverie
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 15624 €
Valeur 2024: 16936 €
Variation: -7.75% vs 2024
Code Hiérarchique: 1.2.5.2.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2025.0,,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.2.
Ligne analytique: Laverie
Valeur annuelle: 17700 €
",LINE_CELL,Noisy,2026.0,Budget,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Laverie
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 17700 €
Valeur 2025: 15624 €
Variation: 13.29% vs 2025
Code Hiérarchique: 1.2.5.2.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2026.0,,Chiffre d'affaire,1.2.5.2.,Laverie,7,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Laverie
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 16936 €, 2025: 15624 €, 2026: 17700 €
Variation globale: 4.51% (2024→2026)
Code Hiérarchique: 1.2.5.2.
Groupe: Chiffre d'affaire
",TREND_MULTI_YEAR,Noisy,,,Chiffre d'affaire,1.2.5.2.,Laverie,7,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 4.5%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,7,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': ""Chiffre d'affaire"", 'code_h': '1.2.5.2.', 'ligne': 'Laverie', 'row_index': 7}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.4.
Ligne analytique: Ménage supplémentaire
Valeur annuelle: 175 €
",LINE_CELL,Noisy,2022.0,Réel,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Ménage supplémentaire
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 175 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 1.2.5.4.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2022.0,,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.4.
Ligne analytique: Ménage supplémentaire
Valeur annuelle: 105 €
",LINE_CELL,Noisy,2023.0,Réel,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Ménage supplémentaire
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 105 €
Valeur 2022: 175 €
Variation: -40.00% vs 2022
Code Hiérarchique: 1.2.5.4.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2023.0,,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.4.
Ligne analytique: Ménage supplémentaire
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2024.0,Réel,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Ménage supplémentaire
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 0 €
Valeur 2023: 105 €
Variation: -100.00% vs 2023
Code Hiérarchique: 1.2.5.4.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2024.0,,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.4.
Ligne analytique: Ménage supplémentaire
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2025.0,Prévision,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Ménage supplémentaire
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 0 €
Valeur 2024: 0 €
Variation: N/A
Code Hiérarchique: 1.2.5.4.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2025.0,,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.5.4.
Ligne analytique: Ménage supplémentaire
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2026.0,Budget,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Ménage supplémentaire
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 0 €
Valeur 2025: 0 €
Variation: N/A
Code Hiérarchique: 1.2.5.4.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2026.0,,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Ménage supplémentaire
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 0 €, 2025: 0 €, 2026: 0 €
Variation globale: N/A
Code Hiérarchique: 1.2.5.4.
Groupe: Chiffre d'affaire
",TREND_MULTI_YEAR,Noisy,,,Chiffre d'affaire,1.2.5.4.,Ménage supplémentaire,8,"[2024, 2025, 2026]",
"Variation détectée: N/A
Recommandations:
- Données insuffisantes pour recommandations automatiques.
",RECOMMENDATION,Noisy,,,,,,8,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': ""Chiffre d'affaire"", 'code_h': '1.2.5.4.', 'ligne': 'Ménage supplémentaire', 'row_index': 8}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.8.
Ligne analytique: CA Divers
Valeur annuelle: 233 €
",LINE_CELL,Noisy,2022.0,Réel,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Divers
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 233 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 1.2.8.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2022.0,,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.8.
Ligne analytique: CA Divers
Valeur annuelle: 6383 €
",LINE_CELL,Noisy,2023.0,Réel,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Divers
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 6383 €
Valeur 2022: 233 €
Variation: 2639.48% vs 2022
Code Hiérarchique: 1.2.8.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2023.0,,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.8.
Ligne analytique: CA Divers
Valeur annuelle: 1646 €
",LINE_CELL,Noisy,2024.0,Réel,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Divers
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 1646 €
Valeur 2023: 6383 €
Variation: -74.21% vs 2023
Code Hiérarchique: 1.2.8.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2024.0,,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.8.
Ligne analytique: CA Divers
Valeur annuelle: 3678 €
",LINE_CELL,Noisy,2025.0,Prévision,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Divers
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 3678 €
Valeur 2024: 1646 €
Variation: 123.45% vs 2024
Code Hiérarchique: 1.2.8.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2025.0,,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.8.
Ligne analytique: CA Divers
Valeur annuelle: 3350 €
",LINE_CELL,Noisy,2026.0,Budget,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: CA Divers
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 3350 €
Valeur 2025: 3678 €
Variation: -8.92% vs 2025
Code Hiérarchique: 1.2.8.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2026.0,,Chiffre d'affaire,1.2.8.,CA Divers,9,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: CA Divers
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 1646 €, 2025: 3678 €, 2026: 3350 €
Variation globale: 103.52% (2024→2026)
Code Hiérarchique: 1.2.8.
Groupe: Chiffre d'affaire
",TREND_MULTI_YEAR,Noisy,,,Chiffre d'affaire,1.2.8.,CA Divers,9,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 103.5%
Recommandations:
- Tendance fortement positive → vérifier si le budget sous-estime la croissance ; envisager de réallouer le budget investissement.
",RECOMMENDATION,Noisy,,,,,,9,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': ""Chiffre d'affaire"", 'code_h': '1.2.8.', 'ligne': 'CA Divers', 'row_index': 9}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.9.
Ligne analytique: Subvention d'exploitation (Rbst format°)
Valeur annuelle: -1 €
",LINE_CELL,Noisy,2022.0,Réel,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Subvention d'exploitation (Rbst format°)
Année: 2022
Contexte utilisé: Réel
Valeur 2022: -1 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 1.2.9.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2022.0,,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.9.
Ligne analytique: Subvention d'exploitation (Rbst format°)
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2023.0,Réel,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Subvention d'exploitation (Rbst format°)
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 0 €
Valeur 2022: -1 €
Variation: 100.00% vs 2022
Code Hiérarchique: 1.2.9.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2023.0,,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.9.
Ligne analytique: Subvention d'exploitation (Rbst format°)
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2024.0,Réel,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Subvention d'exploitation (Rbst format°)
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 0 €
Valeur 2023: 0 €
Variation: N/A
Code Hiérarchique: 1.2.9.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2024.0,,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.9.
Ligne analytique: Subvention d'exploitation (Rbst format°)
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2025.0,Prévision,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Subvention d'exploitation (Rbst format°)
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 0 €
Valeur 2024: 0 €
Variation: N/A
Code Hiérarchique: 1.2.9.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2025.0,,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.9.
Ligne analytique: Subvention d'exploitation (Rbst format°)
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2026.0,Budget,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Subvention d'exploitation (Rbst format°)
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 0 €
Valeur 2025: 0 €
Variation: N/A
Code Hiérarchique: 1.2.9.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2026.0,,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Subvention d'exploitation (Rbst format°)
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 0 €, 2025: 0 €, 2026: 0 €
Variation globale: N/A
Code Hiérarchique: 1.2.9.
Groupe: Chiffre d'affaire
",TREND_MULTI_YEAR,Noisy,,,Chiffre d'affaire,1.2.9.,Subvention d'exploitation (Rbst format°),10,"[2024, 2025, 2026]",
"Variation détectée: N/A
Recommandations:
- Données insuffisantes pour recommandations automatiques.
",RECOMMENDATION,Noisy,,,,,,10,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': ""Chiffre d'affaire"", 'code_h': '1.2.9.', 'ligne': ""Subvention d'exploitation (Rbst format°)"", 'row_index': 10}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.12.
Ligne analytique: Charges de copro récupérables
Valeur annuelle: 91998 €
",LINE_CELL,Noisy,2022.0,Réel,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Charges de copro récupérables
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 91998 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 1.2.12.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2022.0,,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.12.
Ligne analytique: Charges de copro récupérables
Valeur annuelle: 128270 €
",LINE_CELL,Noisy,2023.0,Réel,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Charges de copro récupérables
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 128270 €
Valeur 2022: 91998 €
Variation: 39.43% vs 2022
Code Hiérarchique: 1.2.12.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2023.0,,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.12.
Ligne analytique: Charges de copro récupérables
Valeur annuelle: 157756 €
",LINE_CELL,Noisy,2024.0,Réel,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Charges de copro récupérables
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 157756 €
Valeur 2023: 128270 €
Variation: 22.99% vs 2023
Code Hiérarchique: 1.2.12.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2024.0,,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.12.
Ligne analytique: Charges de copro récupérables
Valeur annuelle: 130208 €
",LINE_CELL,Noisy,2025.0,Prévision,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Charges de copro récupérables
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 130208 €
Valeur 2024: 157756 €
Variation: -17.46% vs 2024
Code Hiérarchique: 1.2.12.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2025.0,,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Chiffre d'affaire
Code Hiérarchique: 1.2.12.
Ligne analytique: Charges de copro récupérables
Valeur annuelle: 132000 €
",LINE_CELL,Noisy,2026.0,Budget,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Charges de copro récupérables
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 132000 €
Valeur 2025: 130208 €
Variation: 1.38% vs 2025
Code Hiérarchique: 1.2.12.
Groupe: Chiffre d'affaire
",ANNUAL_SUMMARY,Noisy,2026.0,,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Charges de copro récupérables
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 157756 €, 2025: 130208 €, 2026: 132000 €
Variation globale: -16.33% (2024→2026)
Code Hiérarchique: 1.2.12.
Groupe: Chiffre d'affaire
",TREND_MULTI_YEAR,Noisy,,,Chiffre d'affaire,1.2.12.,Charges de copro récupérables,11,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): -16.3%
Recommandations:
- Tendance négative → investiguer les causes (baisse du CA / hausse des charges). Prioriser les postes 'Energie' et 'Maintenance'.
",RECOMMENDATION,Noisy,,,,,,11,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': ""Chiffre d'affaire"", 'code_h': '1.2.12.', 'ligne': 'Charges de copro récupérables', 'row_index': 11}"
